customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status,income_group,age_group,age_sort
21,14400.0,MORTGAGE,0.0,Medical,Grade B,1500.0,10.99,1,N,4,NO DEFAULT,0 to 20k,18-25,1
24,80000.0,RENT,6.0,Education,Grade A,25000.0,6.62,10,N,2,DEFAULT,60k to 80k,18-25,1
26,80000.0,RENT,5.0,Debt Consolidation,Grade B,25000.0,13.61,10,N,4,DEFAULT,60k to 80k,26-35,2
22,185000.0,RENT,4.0,Medical,Grade A,25000.0,11.36,10,N,2,NO DEFAULT,80k plus,18-25,1
26,185000.0,OWN,10.0,Personal,Grade A,5000.0,7.68,6,N,2,NO DEFAULT,80k plus,26-35,2
24,184992.0,RENT,7.0,Home Improvement,Grade C,22000.0,14.46,10,Y,4,NO DEFAULT,80k plus,18-25,1
23,184000.0,OWN,5.0,Education,Grade A,2500.0,11.83,3,N,2,NO DEFAULT,80k plus,18-25,1
24,172000.0,MORTGAGE,6.0,Debt Consolidation,Grade B,20000.0,13.47,10,Y,4,DEFAULT,80k plus,18-25,1
24,183000.0,MORTGAGE,2.0,Medical,Grade A,20000.0,11.49,10,N,3,NO DEFAULT,80k plus,18-25,1
22,183000.0,MORTGAGE,3.0,Education,Grade A,1000.0,10.99,2,N,2,NO DEFAULT,80k plus,18-25,1
25,182952.0,MORTGAGE,9.0,Personal,Grade A,15000.0,6.03,10,N,3,NO DEFAULT,80k plus,18-25,1
23,74004.0,RENT,7.0,Debt Consolidation,Grade D,25000.0,16.35,10,N,4,DEFAULT,60k to 80k,18-25,1
26,74004.0,RENT,10.0,Debt Consolidation,Grade C,25000.0,10.99,10,Y,4,DEFAULT,60k to 80k,26-35,2
25,81000.0,RENT,5.0,Debt Consolidation,Grade A,25000.0,7.29,10,Y,3,DEFAULT,80k plus,18-25,1
23,81600.0,RENT,1.0,Medical,Grade A,25000.0,11.36,10,N,3,DEFAULT,80k plus,18-25,1
24,82000.0,RENT,8.0,Venture,Grade A,25000.0,10.25,10,N,2,NO DEFAULT,80k plus,18-25,1
24,83000.0,RENT,5.0,Education,Grade A,25000.0,11.12,10,N,3,NO DEFAULT,80k plus,18-25,1
24,83000.0,RENT,5.0,Personal,Grade C,25000.0,12.92,10,Y,3,NO DEFAULT,80k plus,18-25,1
24,180000.0,RENT,8.0,Education,Grade D,18000.0,18.64,10,Y,4,NO DEFAULT,80k plus,18-25,1
23,180000.0,MORTGAGE,8.0,Personal,Grade A,28000.0,7.51,10,N,3,NO DEFAULT,80k plus,18-25,1
23,14400.0,OWN,2.0,Home Improvement,Grade D,4000.0,16.7,3,N,2,DEFAULT,0 to 20k,18-25,1
22,14400.0,OWN,0.0,Personal,Grade A,2100.0,11.14,2,N,4,NO DEFAULT,0 to 20k,18-25,1
22,84500.0,RENT,6.0,Personal,Grade E,25000.0,18.3,10,N,4,NO DEFAULT,80k plus,18-25,1
24,85000.0,RENT,5.0,Medical,Grade A,25000.0,10.62,10,N,4,NO DEFAULT,80k plus,18-25,1
24,180000.0,MORTGAGE,7.0,Venture,Grade A,14000.0,11.99,10,N,2,NO DEFAULT,80k plus,18-25,1
26,180000.0,MORTGAGE,2.0,Venture,Grade A,12000.0,9.63,10,N,4,NO DEFAULT,80k plus,26-35,2
25,142800.0,MORTGAGE,9.0,Medical,Grade E,10000.0,18.25,5,N,4,DEFAULT,80k plus,18-25,1
23,14664.0,MORTGAGE,0.0,Debt Consolidation,Grade B,6000.0,10.99,3,N,4,DEFAULT,0 to 20k,18-25,1
24,87000.0,RENT,8.0,Home Improvement,Grade C,25000.0,14.84,10,N,3,NO DEFAULT,80k plus,18-25,1
24,75000.0,RENT,0.0,Venture,Grade D,25000.0,14.7,10,Y,3,DEFAULT,60k to 80k,18-25,1
23,76000.0,RENT,7.0,Debt Consolidation,Grade C,25000.0,16.02,10,N,4,DEFAULT,60k to 80k,18-25,1
23,66215.0,RENT,1.0,Medical,Grade C,25000.0,15.37,10,Y,2,DEFAULT,60k to 80k,18-25,1
25,90000.0,RENT,9.0,Medical,Grade A,25000.0,10.99,10,N,4,NO DEFAULT,80k plus,18-25,1
21,15000.0,OWN,0.0,Home Improvement,Grade A,6200.0,7.9,1,N,2,DEFAULT,0 to 20k,18-25,1
26,180000.0,OWN,2.0,Personal,Grade A,25000.0,10.99,10,N,4,NO DEFAULT,80k plus,26-35,2
24,180000.0,OWN,8.0,Education,Grade A,21000.0,11.48,10,N,3,NO DEFAULT,80k plus,18-25,1
25,180000.0,OWN,9.0,Medical,Grade B,20000.0,14.26,10,Y,4,NO DEFAULT,80k plus,18-25,1
26,180000.0,OWN,0.0,Home Improvement,Grade A,10000.0,8.0,6,N,4,NO DEFAULT,80k plus,26-35,2
25,180000.0,MORTGAGE,3.0,Venture,Grade A,9950.0,11.26,5,N,2,NO DEFAULT,80k plus,18-25,1
23,15000.0,OWN,7.0,Medical,Grade A,4475.0,10.99,3,Y,4,DEFAULT,0 to 20k,18-25,1
23,78000.0,RENT,2.0,Venture,Grade C,25000.0,16.32,10,Y,3,DEFAULT,60k to 80k,18-25,1
25,66300.0,RENT,3.0,Medical,Grade D,25000.0,17.93,10,Y,4,DEFAULT,60k to 80k,18-25,1
23,90000.0,RENT,0.0,Debt Consolidation,Grade A,25000.0,11.36,10,Y,3,NO DEFAULT,80k plus,18-25,1
24,79000.0,RENT,9.0,Debt Consolidation,Grade C,25000.0,14.96,10,Y,4,DEFAULT,60k to 80k,18-25,1
24,91800.0,RENT,4.0,Personal,Grade B,25000.0,13.43,10,Y,3,NO DEFAULT,80k plus,18-25,1
25,92000.0,RENT,6.0,Home Improvement,Grade A,25000.0,12.69,10,N,3,NO DEFAULT,80k plus,18-25,1
24,92000.0,RENT,1.0,Venture,Grade B,25000.0,12.73,10,Y,4,NO DEFAULT,80k plus,18-25,1
23,93600.0,RENT,3.0,Venture,Grade C,25000.0,15.21,10,N,4,NO DEFAULT,80k plus,18-25,1
23,15000.0,MORTGAGE,1.0,Medical,Grade B,1750.0,12.68,3,Y,3,NO DEFAULT,0 to 20k,18-25,1
23,70550.0,RENT,3.0,Medical,Grade E,25000.0,19.04,10,Y,4,DEFAULT,60k to 80k,18-25,1
25,83800.0,RENT,2.0,Debt Consolidation,Grade C,25000.0,15.95,10,Y,3,DEFAULT,80k plus,18-25,1
26,175000.0,MORTGAGE,3.0,Venture,Grade A,2600.0,8.9,6,N,4,NO DEFAULT,80k plus,26-35,2
25,175000.0,MORTGAGE,10.0,Home Improvement,Grade A,8000.0,7.9,5,N,2,NO DEFAULT,80k plus,18-25,1
22,175000.0,MORTGAGE,6.0,Education,Grade A,18000.0,10.99,10,N,2,NO DEFAULT,80k plus,18-25,1
23,175000.0,MORTGAGE,8.0,Personal,Grade A,21000.0,11.99,10,N,3,NO DEFAULT,80k plus,18-25,1
23,15000.0,OWN,4.0,Debt Consolidation,Grade B,4000.0,13.98,3,N,4,DEFAULT,0 to 20k,18-25,1
23,15000.0,OWN,4.0,Venture,Grade A,4600.0,10.99,3,N,2,DEFAULT,0 to 20k,18-25,1
22,88000.0,RENT,6.0,Debt Consolidation,Grade C,25000.0,15.58,10,Y,2,DEFAULT,80k plus,18-25,1
25,74800.0,RENT,2.0,Medical,Grade A,25000.0,10.99,10,N,2,DEFAULT,60k to 80k,18-25,1
25,88000.0,RENT,0.0,Venture,Grade C,25000.0,14.96,10,N,4,DEFAULT,80k plus,18-25,1
25,15000.0,OWN,2.0,Home Improvement,Grade C,1750.0,15.31,5,Y,4,NO DEFAULT,0 to 20k,18-25,1
26,88000.0,RENT,2.0,Venture,Grade C,25000.0,15.65,10,N,3,DEFAULT,80k plus,26-35,2
25,100000.0,RENT,1.0,Venture,Grade A,25000.0,9.33,10,N,4,NO DEFAULT,80k plus,18-25,1
23,15000.0,MORTGAGE,0.0,Personal,Grade B,3600.0,13.47,3,N,4,DEFAULT,0 to 20k,18-25,1
24,102400.0,RENT,8.0,Personal,Grade A,25000.0,10.36,10,N,3,NO DEFAULT,80k plus,18-25,1
24,92000.0,RENT,1.0,Home Improvement,Grade D,25000.0,16.77,10,Y,4,DEFAULT,80k plus,18-25,1
23,93000.0,RENT,0.0,Debt Consolidation,Grade C,25000.0,14.59,10,Y,2,DEFAULT,80k plus,18-25,1
22,175000.0,RENT,6.0,Venture,Grade B,3500.0,11.91,2,Y,2,NO DEFAULT,80k plus,18-25,1
23,175000.0,MORTGAGE,3.0,Education,Grade A,7200.0,8.38,3,N,3,NO DEFAULT,80k plus,18-25,1
25,174708.0,RENT,9.0,Venture,Grade A,9000.0,10.59,5,N,3,NO DEFAULT,80k plus,18-25,1
25,174000.0,MORTGAGE,2.0,Debt Consolidation,Grade B,8800.0,14.27,5,N,3,NO DEFAULT,80k plus,18-25,1
26,174000.0,RENT,8.0,Debt Consolidation,Grade A,12000.0,12.53,10,Y,4,NO DEFAULT,80k plus,26-35,2
25,162000.0,MORTGAGE,5.0,Debt Consolidation,Grade D,25000.0,16.0,10,Y,3,DEFAULT,80k plus,18-25,1
26,173467.0,MORTGAGE,10.0,Venture,Grade A,10000.0,11.71,6,N,4,NO DEFAULT,80k plus,26-35,2
21,15000.0,OWN,0.0,Home Improvement,Grade B,3175.0,11.54,1,Y,3,DEFAULT,0 to 20k,18-25,1
25,96000.0,RENT,2.0,Home Improvement,Grade D,25000.0,15.68,10,Y,4,DEFAULT,80k plus,18-25,1
21,15120.0,MORTGAGE,0.0,Education,Grade A,1500.0,10.59,1,N,2,NO DEFAULT,0 to 20k,18-25,1
24,97908.0,RENT,8.0,Home Improvement,Grade C,25000.0,12.61,10,Y,2,DEFAULT,80k plus,18-25,1
26,110000.0,RENT,3.0,Personal,Grade B,25000.0,10.99,10,Y,2,NO DEFAULT,80k plus,26-35,2
23,15204.0,MORTGAGE,7.0,Personal,Grade A,2800.0,8.49,3,N,3,DEFAULT,0 to 20k,18-25,1
25,159600.0,RENT,0.0,Personal,Grade C,30000.0,17.27,10,Y,4,DEFAULT,80k plus,18-25,1
24,171500.0,RENT,6.0,Debt Consolidation,Grade A,18000.0,8.9,10,Y,4,NO DEFAULT,80k plus,18-25,1
25,170004.0,MORTGAGE,3.0,Medical,Grade A,10000.0,11.11,5,N,4,NO DEFAULT,80k plus,18-25,1
24,158004.0,RENT,0.0,Home Improvement,Grade C,25000.0,14.59,10,Y,2,DEFAULT,80k plus,18-25,1
26,170000.0,RENT,0.0,Venture,Grade A,13000.0,12.42,10,N,3,NO DEFAULT,80k plus,26-35,2
24,83300.0,RENT,0.0,Medical,Grade C,25000.0,10.99,10,N,2,DEFAULT,80k plus,18-25,1
24,110000.0,RENT,7.0,Home Improvement,Grade C,25000.0,15.7,10,Y,2,NO DEFAULT,80k plus,18-25,1
22,15360.0,OWN,7.0,Home Improvement,Grade A,2500.0,12.53,2,N,3,DEFAULT,0 to 20k,18-25,1
25,134300.0,RENT,3.0,Medical,Grade C,5000.0,16.49,5,N,2,DEFAULT,80k plus,18-25,1
25,170000.0,MORTGAGE,2.0,Education,Grade A,20000.0,7.49,10,N,2,NO DEFAULT,80k plus,18-25,1
22,100580.0,RENT,6.0,Debt Consolidation,Grade C,25000.0,14.96,10,Y,2,DEFAULT,80k plus,18-25,1
25,113000.0,RENT,7.0,Medical,Grade B,25000.0,12.73,10,Y,4,NO DEFAULT,80k plus,18-25,1
24,120000.0,RENT,8.0,Education,Grade A,25000.0,10.65,10,N,4,NO DEFAULT,80k plus,18-25,1
25,120000.0,RENT,6.0,Medical,Grade A,1000000.0,10.74,10,N,2,DEFAULT,80k plus,18-25,1
25,120000.0,RENT,6.0,Medical,Grade A,1000000.0,10.74,10,N,2,DEFAULT,80k plus,18-25,1
23,120000.0,RENT,7.0,Education,Grade A,25000.0,9.99,10,N,2,NO DEFAULT,80k plus,18-25,1
23,120000.0,RENT,7.0,Education,Grade A,25000.0,9.99,10,N,2,NO DEFAULT,80k plus,18-25,1
24,91800.0,RENT,5.0,Medical,Grade C,25000.0,15.33,10,Y,2,DEFAULT,80k plus,18-25,1
21,15600.0,OWN,5.0,Venture,Grade A,1000.0,7.29,1,N,4,NO DEFAULT,0 to 20k,18-25,1
26,108000.0,RENT,2.0,Personal,Grade C,25000.0,15.05,10,N,3,DEFAULT,80k plus,26-35,2
26,129996.0,RENT,6.0,Personal,Grade A,25000.0,10.75,10,N,3,NO DEFAULT,80k plus,26-35,2
23,130000.0,RENT,4.0,Education,Grade C,25000.0,16.02,10,Y,2,NO DEFAULT,80k plus,18-25,1
23,130000.0,RENT,7.0,Venture,Grade A,25000.0,11.49,10,N,4,NO DEFAULT,80k plus,18-25,1
25,170000.0,OWN,4.0,Education,Grade A,20000.0,12.53,10,N,4,NO DEFAULT,80k plus,18-25,1
26,170000.0,MORTGAGE,0.0,Venture,Grade B,12000.0,13.57,10,Y,2,NO DEFAULT,80k plus,26-35,2
22,169000.0,RENT,1.0,Personal,Grade A,14000.0,11.14,10,N,3,NO DEFAULT,80k plus,18-25,1
26,168750.0,RENT,10.0,Medical,Grade B,24250.0,12.87,10,Y,3,NO DEFAULT,80k plus,26-35,2
23,168600.0,RENT,3.0,Education,Grade A,20000.0,11.58,10,Y,3,NO DEFAULT,80k plus,18-25,1
24,168288.0,RENT,5.0,Home Improvement,Grade A,1800.0,11.12,4,N,3,NO DEFAULT,80k plus,18-25,1
25,168000.0,MORTGAGE,2.0,Personal,Grade A,35000.0,10.65,10,N,2,NO DEFAULT,80k plus,18-25,1
24,133300.0,RENT,6.0,Debt Consolidation,Grade A,25000.0,10.37,10,Y,2,NO DEFAULT,80k plus,18-25,1
24,15600.0,OWN,5.0,Home Improvement,Grade A,3300.0,6.39,4,N,4,DEFAULT,0 to 20k,18-25,1
24,134000.0,RENT,8.0,Personal,Grade C,25000.0,16.07,10,Y,3,NO DEFAULT,80k plus,18-25,1
25,134000.0,RENT,7.0,Medical,Grade A,25000.0,10.62,10,N,2,NO DEFAULT,80k plus,18-25,1
25,15600.0,OWN,0.0,Venture,Grade E,3200.0,18.09,5,N,2,DEFAULT,0 to 20k,18-25,1
25,135000.0,RENT,5.0,Education,Grade A,25000.0,11.36,10,N,4,NO DEFAULT,80k plus,18-25,1
26,135660.0,RENT,10.0,Debt Consolidation,Grade A,25000.0,12.53,10,Y,4,NO DEFAULT,80k plus,26-35,2
25,145000.0,RENT,0.0,Education,Grade A,25000.0,9.99,10,N,4,NO DEFAULT,80k plus,18-25,1
23,150000.0,RENT,4.0,Education,Grade A,25000.0,10.36,10,N,3,NO DEFAULT,80k plus,18-25,1
23,165000.0,MORTGAGE,3.0,Education,Grade A,9600.0,5.99,3,N,3,NO DEFAULT,80k plus,18-25,1
22,153000.0,MORTGAGE,5.0,Debt Consolidation,Grade C,24000.0,15.62,10,Y,2,DEFAULT,80k plus,18-25,1
24,165000.0,MORTGAGE,5.0,Personal,Grade A,20000.0,10.37,10,N,4,NO DEFAULT,80k plus,18-25,1
25,165000.0,MORTGAGE,0.0,Home Improvement,Grade E,25000.0,19.74,10,N,4,NO DEFAULT,80k plus,18-25,1
21,165000.0,MORTGAGE,5.0,Education,Grade A,20000.0,6.91,10,N,4,NO DEFAULT,80k plus,18-25,1
23,16000.0,OWN,7.0,Medical,Grade A,6000.0,7.9,3,N,2,DEFAULT,0 to 20k,18-25,1
23,16000.0,MORTGAGE,3.0,Debt Consolidation,Grade B,2275.0,13.06,3,Y,4,NO DEFAULT,0 to 20k,18-25,1
23,16000.0,OWN,7.0,Personal,Grade A,2000.0,6.39,3,N,3,NO DEFAULT,0 to 20k,18-25,1
23,148000.0,RENT,1.0,Debt Consolidation,Grade D,25000.0,14.93,10,N,3,DEFAULT,80k plus,18-25,1
23,16000.0,MORTGAGE,1.0,Medical,Grade B,5600.0,12.84,3,N,4,DEFAULT,0 to 20k,18-25,1
24,16020.0,OWN,3.0,Venture,Grade D,3625.0,17.14,4,Y,2,DEFAULT,0 to 20k,18-25,1
22,16094.0,MORTGAGE,2.0,Venture,Grade A,5500.0,7.14,2,N,3,DEFAULT,0 to 20k,18-25,1
25,175000.0,RENT,2.0,Personal,Grade A,25000.0,8.9,10,N,2,NO DEFAULT,80k plus,18-25,1
22,16200.0,OWN,6.0,Personal,Grade A,2000.0,12.42,2,N,3,NO DEFAULT,0 to 20k,18-25,1
24,185000.0,RENT,7.0,Home Improvement,Grade B,25000.0,12.68,10,Y,2,NO DEFAULT,80k plus,18-25,1
25,162000.0,RENT,9.0,Personal,Grade B,25000.0,11.03,10,N,2,NO DEFAULT,80k plus,18-25,1
26,161000.0,RENT,10.0,Venture,Grade A,30000.0,7.9,10,N,4,NO DEFAULT,80k plus,26-35,2
22,160000.0,MORTGAGE,0.0,Medical,Grade A,35000.0,10.65,10,N,4,NO DEFAULT,80k plus,18-25,1
25,225000.0,RENT,5.0,Venture,Grade A,25000.0,11.86,10,Y,4,NO DEFAULT,80k plus,18-25,1
25,16400.0,OWN,1.0,Personal,Grade A,5000.0,8.94,5,N,4,DEFAULT,0 to 20k,18-25,1
23,16500.0,OWN,6.0,Venture,Grade A,4375.0,9.63,3,N,4,DEFAULT,0 to 20k,18-25,1
25,49500.0,RENT,6.0,Personal,Grade B,24750.0,14.22,10,N,3,DEFAULT,40k to 60k,18-25,1
23,60000.0,RENT,4.0,Debt Consolidation,Grade A,24750.0,9.33,10,Y,3,DEFAULT,40k to 60k,18-25,1
24,84200.0,RENT,8.0,Medical,Grade B,24500.0,13.85,10,N,4,NO DEFAULT,80k plus,18-25,1
22,16800.0,MORTGAGE,5.0,Education,Grade A,2000.0,10.65,2,N,2,NO DEFAULT,0 to 20k,18-25,1
24,92000.0,RENT,8.0,Medical,Grade A,24500.0,11.46,10,N,4,NO DEFAULT,80k plus,18-25,1
23,160000.0,MORTGAGE,5.0,Personal,Grade A,35000.0,7.66,10,N,2,NO DEFAULT,80k plus,18-25,1
24,160000.0,MORTGAGE,9.0,Venture,Grade D,12000.0,16.77,10,N,4,NO DEFAULT,80k plus,18-25,1
25,160000.0,MORTGAGE,1.0,Personal,Grade A,12000.0,9.63,10,N,4,NO DEFAULT,80k plus,18-25,1
26,160000.0,RENT,6.0,Personal,Grade B,25000.0,12.23,10,Y,4,NO DEFAULT,80k plus,26-35,2
25,125800.0,MORTGAGE,0.0,Medical,Grade C,10000.0,14.09,5,N,4,DEFAULT,80k plus,18-25,1
25,54000.0,RENT,2.0,Personal,Grade B,24250.0,13.98,10,N,4,DEFAULT,40k to 60k,18-25,1
23,62500.0,RENT,1.0,Education,Grade A,24250.0,10.62,10,N,4,DEFAULT,60k to 80k,18-25,1
24,16800.0,MORTGAGE,4.0,Debt Consolidation,Grade A,3900.0,10.99,4,Y,3,DEFAULT,0 to 20k,18-25,1
25,68400.0,RENT,9.0,Personal,Grade D,24250.0,17.56,10,N,4,DEFAULT,60k to 80k,18-25,1
26,56045.0,RENT,1.0,Medical,Grade C,24250.0,14.96,10,N,2,DEFAULT,40k to 60k,26-35,2
22,74000.0,RENT,7.0,Debt Consolidation,Grade C,24250.0,15.65,10,Y,2,DEFAULT,60k to 80k,18-25,1
24,65453.0,RENT,9.0,Medical,Grade C,24250.0,15.7,10,N,2,DEFAULT,60k to 80k,18-25,1
24,89908.0,RENT,1.0,Venture,Grade A,24250.0,12.53,10,N,3,NO DEFAULT,80k plus,18-25,1
26,78000.0,RENT,0.0,Home Improvement,Grade D,24250.0,17.56,10,Y,3,DEFAULT,60k to 80k,26-35,2
23,100000.0,RENT,0.0,Personal,Grade B,24250.0,12.87,10,Y,2,NO DEFAULT,80k plus,18-25,1
23,103000.0,RENT,6.0,Personal,Grade C,24250.0,15.7,10,N,2,NO DEFAULT,80k plus,18-25,1
25,160000.0,MORTGAGE,2.0,Education,Grade A,9000.0,10.99,5,N,3,NO DEFAULT,80k plus,18-25,1
25,160000.0,OWN,5.0,Venture,Grade A,15000.0,11.14,10,N,4,NO DEFAULT,80k plus,18-25,1
24,160000.0,MORTGAGE,3.0,Venture,Grade C,20000.0,16.0,10,N,3,NO DEFAULT,80k plus,18-25,1
23,160000.0,MORTGAGE,2.0,Education,Grade C,25000.0,15.65,10,Y,2,NO DEFAULT,80k plus,18-25,1
26,160000.0,MORTGAGE,0.0,Debt Consolidation,Grade B,13750.0,10.99,10,N,4,NO DEFAULT,80k plus,26-35,2
21,160000.0,MORTGAGE,3.0,Venture,Grade C,15250.0,15.31,10,Y,4,NO DEFAULT,80k plus,18-25,1
25,160000.0,MORTGAGE,3.0,Venture,Grade B,20000.0,13.47,10,Y,2,NO DEFAULT,80k plus,18-25,1
22,16800.0,MORTGAGE,0.0,Home Improvement,Grade B,4750.0,13.85,2,Y,2,DEFAULT,0 to 20k,18-25,1
25,111996.0,RENT,9.0,Personal,Grade C,24250.0,10.99,10,N,3,NO DEFAULT,80k plus,18-25,1
21,16800.0,MORTGAGE,0.0,Venture,Grade A,6000.0,10.39,1,N,4,DEFAULT,0 to 20k,18-25,1
25,115200.0,RENT,0.0,Home Improvement,Grade A,24250.0,11.36,10,N,2,NO DEFAULT,80k plus,18-25,1
23,144000.0,RENT,0.0,Education,Grade A,24250.0,11.83,10,N,3,NO DEFAULT,80k plus,18-25,1
23,287000.0,RENT,3.0,Education,Grade A,24250.0,12.53,10,N,3,NO DEFAULT,80k plus,18-25,1
22,108000.0,RENT,1.0,Home Improvement,Grade C,24150.0,14.96,10,Y,3,DEFAULT,80k plus,18-25,1
22,43000.0,RENT,7.0,Debt Consolidation,Grade B,24000.0,13.85,10,Y,3,DEFAULT,40k to 60k,18-25,1
23,47004.0,RENT,1.0,Venture,Grade B,24000.0,11.58,10,N,4,DEFAULT,40k to 60k,18-25,1
24,48000.0,RENT,4.0,Venture,Grade C,24000.0,16.29,10,Y,2,DEFAULT,40k to 60k,18-25,1
26,48000.0,RENT,4.0,Medical,Grade B,24000.0,10.99,10,N,3,DEFAULT,40k to 60k,26-35,2
21,44964.0,RENT,2.0,Education,Grade C,24000.0,16.29,10,Y,2,DEFAULT,40k to 60k,18-25,1
25,52000.0,RENT,4.0,Personal,Grade A,24000.0,10.74,10,N,2,DEFAULT,40k to 60k,18-25,1
22,17352.0,MORTGAGE,4.0,Education,Grade B,2250.0,15.27,2,Y,3,NO DEFAULT,0 to 20k,18-25,1
24,47000.0,RENT,3.0,Personal,Grade E,24000.0,17.8,10,N,2,DEFAULT,40k to 60k,18-25,1
22,17400.0,MORTGAGE,6.0,Venture,Grade A,1000.0,11.36,2,N,2,NO DEFAULT,0 to 20k,18-25,1
22,49000.0,RENT,2.0,Medical,Grade D,24000.0,17.56,10,N,4,DEFAULT,40k to 60k,18-25,1
26,60000.0,RENT,0.0,Personal,Grade A,24000.0,7.9,10,N,4,DEFAULT,40k to 60k,26-35,2
25,60000.0,RENT,3.0,Personal,Grade A,24000.0,10.99,10,N,4,DEFAULT,40k to 60k,18-25,1
22,60000.0,RENT,0.0,Personal,Grade A,24000.0,7.29,10,N,3,DEFAULT,40k to 60k,18-25,1
21,60000.0,RENT,5.0,Medical,Grade A,24000.0,10.75,10,N,2,DEFAULT,40k to 60k,18-25,1
26,62004.0,RENT,9.0,Debt Consolidation,Grade A,24000.0,7.9,10,Y,3,DEFAULT,60k to 80k,26-35,2
22,62400.0,RENT,3.0,Education,Grade C,24000.0,14.84,10,N,2,DEFAULT,60k to 80k,18-25,1
26,65000.0,RENT,10.0,Debt Consolidation,Grade A,24000.0,10.99,10,Y,2,DEFAULT,60k to 80k,26-35,2
22,17760.0,MORTGAGE,6.0,Education,Grade B,4975.0,10.99,2,Y,3,DEFAULT,0 to 20k,18-25,1
23,59000.0,RENT,5.0,Debt Consolidation,Grade D,24000.0,19.69,10,Y,2,DEFAULT,40k to 60k,18-25,1
23,66000.0,RENT,6.0,Venture,Grade A,24000.0,10.99,10,N,4,DEFAULT,60k to 80k,18-25,1
24,60000.0,RENT,0.0,Venture,Grade C,24000.0,14.96,10,N,4,DEFAULT,40k to 60k,18-25,1
25,66143.0,RENT,9.0,Education,Grade A,24000.0,6.99,10,Y,3,DEFAULT,60k to 80k,18-25,1
22,62250.0,RENT,3.0,Personal,Grade D,24000.0,16.45,10,Y,4,DEFAULT,60k to 80k,18-25,1
24,70000.0,RENT,8.0,Education,Grade A,24000.0,10.99,10,N,4,DEFAULT,60k to 80k,18-25,1
23,74000.0,RENT,7.0,Debt Consolidation,Grade A,24000.0,10.99,10,Y,2,DEFAULT,60k to 80k,18-25,1
22,18000.0,OWN,3.0,Personal,Grade A,3000.0,7.9,2,N,4,DEFAULT,0 to 20k,18-25,1
22,75000.0,RENT,6.0,Education,Grade A,24000.0,12.69,10,N,4,DEFAULT,60k to 80k,18-25,1
24,75000.0,RENT,9.0,Medical,Grade A,24000.0,10.37,10,N,3,DEFAULT,60k to 80k,18-25,1
24,75000.0,RENT,7.0,Home Improvement,Grade B,24000.0,10.99,10,N,3,DEFAULT,60k to 80k,18-25,1
26,69000.0,RENT,0.0,Debt Consolidation,Grade E,24000.0,15.83,10,N,3,DEFAULT,60k to 80k,26-35,2
23,78000.0,RENT,4.0,Personal,Grade B,24000.0,13.92,10,N,3,DEFAULT,60k to 80k,18-25,1
22,18000.0,OWN,4.0,Venture,Grade A,2000.0,11.49,2,N,3,NO DEFAULT,0 to 20k,18-25,1
24,80000.0,RENT,2.0,Medical,Grade A,24000.0,10.25,10,N,2,NO DEFAULT,60k to 80k,18-25,1
22,18000.0,OWN,1.0,Home Improvement,Grade A,3500.0,7.49,2,N,4,DEFAULT,0 to 20k,18-25,1
23,18000.0,OWN,3.0,Education,Grade A,4000.0,5.99,3,N,2,DEFAULT,0 to 20k,18-25,1
23,74700.0,RENT,6.0,Personal,Grade C,24000.0,12.92,10,N,2,DEFAULT,60k to 80k,18-25,1
26,88596.0,RENT,3.0,Personal,Grade A,24000.0,11.58,10,N,3,NO DEFAULT,80k plus,26-35,2
25,95000.0,RENT,4.0,Education,Grade A,24000.0,8.9,10,N,2,NO DEFAULT,80k plus,18-25,1
22,83000.0,RENT,6.0,Debt Consolidation,Grade D,24000.0,19.69,10,N,3,DEFAULT,80k plus,18-25,1
25,95000.0,RENT,9.0,Venture,Grade A,24000.0,6.54,10,N,4,NO DEFAULT,80k plus,18-25,1
21,18000.0,OWN,3.0,Home Improvement,Grade C,4900.0,14.54,1,Y,4,DEFAULT,0 to 20k,18-25,1
21,18000.0,OWN,4.0,Education,Grade A,5000.0,11.11,1,N,2,DEFAULT,0 to 20k,18-25,1
26,100000.0,RENT,5.0,Personal,Grade B,24000.0,12.73,10,N,4,NO DEFAULT,80k plus,26-35,2
24,110000.0,RENT,7.0,Venture,Grade C,24000.0,15.62,10,N,4,NO DEFAULT,80k plus,18-25,1
24,18000.0,OWN,0.0,Home Improvement,Grade A,6250.0,6.54,4,N,4,DEFAULT,0 to 20k,18-25,1
22,98000.0,RENT,7.0,Debt Consolidation,Grade E,24000.0,10.99,10,Y,2,DEFAULT,80k plus,18-25,1
26,103872.0,RENT,6.0,Debt Consolidation,Grade E,24000.0,20.03,10,N,4,DEFAULT,80k plus,26-35,2
22,120000.0,RENT,4.0,Education,Grade A,24000.0,9.91,10,N,4,NO DEFAULT,80k plus,18-25,1
24,120000.0,RENT,1.0,Venture,Grade A,24000.0,12.69,10,N,4,NO DEFAULT,80k plus,18-25,1
26,108000.0,RENT,9.0,Education,Grade E,24000.0,20.16,10,N,3,DEFAULT,80k plus,26-35,2
24,124080.0,RENT,4.0,Personal,Grade C,24000.0,16.49,10,Y,4,NO DEFAULT,80k plus,18-25,1
23,18000.0,MORTGAGE,1.0,Medical,Grade C,2500.0,15.95,3,N,2,DEFAULT,0 to 20k,18-25,1
